Utility,Pollution,Inertia,Reliability,group
0.026823046147441222,0.11420818680563956,1.0,1.0000000000000007,0
0.02562299786394058,0.3785681327442986,1.0,0.9894000000000006,0
0.02850648687128545,0.14223377469510046,1.0,1.0000000000000007,0
0.019268895152652205,0.1464588072000822,1.0,1.0000000000000007,0
0.04885026596910491,0.06679922953424033,1.0,1.0000000000000007,0
0.01921054226510985,0.027871223407763972,1.0,1.0000000000000007,0
0.03130245418907423,7.602583198277472,1.0,0.03999999999999998,0
0.03247357323811512,0.08317236044939341,1.0,1.0000000000000007,0
0.01938702704228955,5.130024503202553,1.0,0.8361000000000001,0
0.023492999514337403,0.06688514105425654,1.0,1.0000000000000007,0
0.027278699684309987,0.040182221163505054,1.0,1.0000000000000007,0
0.026629034219724023,0.18698692830221464,1.0,1.0000000000000007,0
0.02307328813471029,0.03825187316602919,1.0,1.0000000000000007,0
0.03550836303758519,0.12755266082424765,1.0,1.0000000000000007,0
0.041987397074125646,0.13814336131115923,1.0,1.0000000000000007,0
0.0236989101174565,0.15176036424189804,1.0,1.0000000000000007,0
0.02289523480058103,0.05159729260239601,1.0,1.0000000000000007,0
0.03869430135791693,0.07588278870186121,1.0,1.0000000000000007,0
0.02644207754581162,0.043911066186706454,1.0,1.0000000000000007,0
0.02790718025563532,0.11967844257391458,1.0,1.0000000000000007,0
0.0270831372391942,0.20665573711930518,1.0,1.0000000000000007,0
0.023217643385251032,9.449536165658525,1.0,0.17679999999999985,0
0.021528764828307814,8.595132603896392,1.0,0.41180000000000005,0
0.02336373007542246,0.12588201326136889,1.0,1.0000000000000007,0
0.03734380106326776,0.12586122477332254,1.0,1.0000000000000007,0
0.022427350137343496,0.1862700804734928,1.0,1.0000000000000007,0
0.03178969034943046,0.10240324913739526,1.0,1.0000000000000007,0
0.02623467556582413,0.07862979339678627,1.0,1.0000000000000007,0
0.03925882477098874,6.83778118277105,1.0,0.06590000000000006,0
0.03080613049000936,0.0796027717916857,1.0,1.0000000000000007,0
0.03519187342188977,10.336246056096247,1.0,0.04980000000000004,0
0.046235995936270174,0.05201960087104016,1.0,1.0000000000000007,0
0.02186358568221516,9.263128716814439,1.0,0.07580000000000002,0
0.02701047589464898,0.07861230236679168,1.0,1.0000000000000007,0
0.024258568107323814,5.762821437254979,1.0,0.07500000000000001,0
0.02752689311005489,0.2333884589057537,1.0,1.0000000000000007,0
0.020947310263195143,0.142628936378392,1.0,1.0000000000000007,0
0.03855539659731997,0.07430790893678092,1.0,1.0000000000000007,0
0.019193913299287664,0.047218529029514004,1.0,1.0000000000000007,0
0.03574909025358214,0.06434083337157101,1.0,1.0000000000000007,0
0.02154448522644864,7.686784508306852,1.0,0.126,0
0.02875201869097447,0.10436412223203305,1.0,1.0000000000000007,0
0.04536565203863722,0.05714900587465061,1.0,1.0000000000000007,0
0.03121171914176848,0.14261801116141964,1.0,1.0000000000000007,0
0.03133848903384599,0.10742347064838104,1.0,1.0000000000000007,0
0.019605060301040728,8.032053652218114,1.0,0.1983000000000001,0
0.026280500376780907,7.116169377789025,1.0,0.32599999999999996,0
0.024864497943881278,0.09304038405597083,1.0,1.0000000000000007,0
0.01977699932104881,0.09450931168019096,1.0,1.0000000000000007,0
