Utility,Pollution,Inertia,Reliability,group
0.068228705626873,0.1466818507028125,1.0,1.0000000000000007,0
0.0657866817769743,7.1425914912514425,1.0,0.3025000000000002,0
0.07160840440262686,3.3299031456647947,1.0,0.8357000000000004,0
0.05229971703010401,0.17557488175755093,1.0,1.0000000000000007,0
0.1096471715976908,0.09190603558501005,1.0,1.0000000000000007,0
0.05217074860312746,0.052868771244889166,1.0,1.0000000000000007,0
0.07711600660621366,7.615468364979183,1.0,0.031900000000000074,0
0.07938798399163981,0.11291150780455576,1.0,1.0000000000000007,0
0.052560481323741574,10.09162431528461,1.0,0.36460000000000004,0
0.06137751247705782,0.08699787658448872,1.0,1.0000000000000007,0
0.06914860033890687,0.06065281470045548,1.0,1.0000000000000007,0
0.06783582621743309,0.2168933737386776,1.0,1.0000000000000007,0
0.06049647808337971,0.057865633220571755,1.0,1.0000000000000007,0
0.08519180396304583,0.15032215287974504,1.0,1.0000000000000007,0
0.09724952680471084,0.16342783981660816,1.0,1.0000000000000007,0
0.061808216336660914,0.1860327363647577,1.0,1.0000000000000007,0
0.06012143061945785,0.0692751144487061,1.0,1.0000000000000007,0
0.09117146597253066,0.09445548017803167,1.0,1.0000000000000007,0
0.06745654433470294,0.059849739408835305,1.0,1.0000000000000007,0
0.07041109531177828,0.1552173460398793,1.0,1.0000000000000007,0
0.06875426898197884,0.22974843907389436,1.0,1.0000000000000007,0
0.06079997811881109,9.460608605763674,1.0,0.14260000000000003,0
0.057216472504208984,8.610878489061975,1.0,0.2668999999999999,0
0.061106607131265464,0.14511151702815356,1.0,1.0000000000000007,0
0.0886496498807226,0.16565050948615526,1.0,1.0000000000000007,0
0.059132146384064804,0.23005459852406326,1.0,1.0000000000000007,0
0.07806359225614883,0.12443932558894018,1.0,1.0000000000000007,0
0.06703498301849703,0.1011258076511763,1.0,1.0000000000000007,0
0.09222034007812312,6.848772112888394,1.0,0.05130000000000005,0
0.07614719754006254,0.10227694170626313,1.0,1.0000000000000007,0
0.08459177465282391,10.347359579451133,1.0,0.03999999999999998,0
0.10496245095170317,0.07289311801244437,1.0,1.0000000000000007,0
0.05793274170173462,9.273398814115856,1.0,0.0628000000000001,0
0.06860757200825468,0.10164738316261089,1.0,1.0000000000000007,0
0.06297388789859742,5.773525353277951,1.0,0.05970000000000015,0
0.06964803399112383,0.2600704333794309,1.0,1.0000000000000007,0
0.05596538370257132,0.1658289950844455,1.0,1.0000000000000007,0
0.09091291714494659,0.09767066235765441,1.0,1.0000000000000007,0
0.052133976666271786,0.0707392157956972,1.0,1.0000000000000007,0
0.08564742909999912,0.0842194467144454,1.0,1.0000000000000007,0
0.05725016950575,7.698610626712518,1.0,0.10480000000000007,0
0.0720971342697502,0.12554485415074385,1.0,1.0000000000000007,0
0.1033930045905757,0.07365278879879132,1.0,1.0000000000000007,0
0.0769391651718777,0.16370833233934898,1.0,1.0000000000000007,0
0.07718620480746874,0.12492521166796133,1.0,1.0000000000000007,0
0.0530406367891274,8.045681729068084,1.0,0.15070000000000006,0
0.0671281987695005,7.127461715766811,1.0,0.2355000000000001,0
0.06422798621885191,0.11021411731997686,1.0,1.0000000000000007,0
0.053418259550230635,0.12850098988045414,1.0,1.0000000000000007,0
0.08234433536835706,0.18165501803438203,1.0,1.0000000000000007,0
0.06500522877937931,0.07620588435688065,1.0,1.0000000000000007,0
0.055203654756240186,0.24182953330440896,1.0,1.0000000000000007,0
0.06900018787045857,0.15280015991670323,1.0,1.0000000000000007,0
0.108605668222387,0.07578905403907739,1.0,1.0000000000000007,0
0.10897109735852266,4.890031035965045,1.0,0.11790000000000025,0
0.06161167857604736,0.13249514115064578,1.0,1.0000000000000007,0
0.08541901060949474,0.22190892307911178,1.0,1.0000000000000007,0
0.09794101952206724,6.99334542401643,1.0,0.1431000000000001,0
0.09647083296790898,0.07227408423669841,1.0,1.0000000000000007,0
0.05817559330218323,0.23586189421897047,1.0,1.0000000000000007,0
0.08075268337543628,0.21457000309232163,1.0,1.0000000000000007,0
0.05888107466034984,0.13077188952957372,1.0,1.0000000000000007,0
0.09356535052796337,0.0681221317666184,1.0,1.0000000000000007,0
0.059349100212778325,0.2604227938471851,1.0,1.0000000000000007,0
0.05413007062658635,0.05621246503259126,1.0,1.0000000000000007,0
0.10519040564840774,7.293816206303739,1.0,0.25529999999999986,0
0.0944836612967456,0.06168500480426997,1.0,1.0000000000000007,0
0.05458490084304774,0.16663910843464463,1.0,1.0000000000000007,0
0.10284339662970844,0.12398273497601776,1.0,1.0000000000000007,0
0.05842053673735186,0.07791675334523335,1.0,1.0000000000000007,0
0.05641974549652929,0.05998352518133058,1.0,1.0000000000000007,0
0.07035969609499663,0.09906262475137449,1.0,1.0000000000000007,0
0.09160562247895192,0.17283955488658106,1.0,1.0000000000000007,0
0.07712429491750375,0.06440921891695309,1.0,1.0000000000000007,0
0.05247023173345345,10.026037166148868,1.0,0.030000000000000075,0
0.07681624292759248,0.13433889722396097,1.0,1.0000000000000007,0
0.052498453572707694,5.157104979277485,1.0,0.3001,0
0.06846151077097726,0.08953717863757704,1.0,1.0000000000000007,0
0.10588001015510891,0.17955122354198674,1.0,1.0000000000000007,0
0.05446284947151384,0.10834364192772933,1.0,1.0000000000000007,0
0.09685865087043846,6.920031503233351,1.0,0.2778000000000001,0
0.08116191463790616,0.0919229733143735,1.0,1.0000000000000007,0
0.06504897218991114,0.10409508883390359,1.0,1.0000000000000007,0
0.07015485968069603,0.09480879455562388,1.0,1.0000000000000007,0
0.053214242850941444,0.07237122199132764,1.0,1.0000000000000007,0
0.05949464285661696,0.315883796651504,1.0,1.0000000000000007,0
0.06807509127345256,0.11299324406020715,1.0,1.0000000000000007,0
0.09705370449123829,0.1219923751105267,1.0,1.0000000000000007,0
0.09570423886880874,2.521743357314126,1.0,0.7353,0
0.0643990634726885,3.714089522679956,1.0,0.7084000000000004,0
0.06890160580442133,0.23424600166650614,1.0,1.0000000000000007,0
0.10716705805070466,3.8906357906511997,1.0,0.12620000000000003,0
0.07313757673260357,0.1457067264874789,1.0,1.0000000000000007,0
0.07548982362284903,8.864515205998108,1.0,0.030000000000000075,0
0.05224557039404975,5.370518046191505,1.0,0.07070000000000001,0
0.09637435240895795,0.15361779091126496,1.0,1.0000000000000007,0
0.09393056228142314,0.08303780175971884,1.0,1.0000000000000007,0
0.05185711589157448,0.22880832216662175,1.0,1.0000000000000007,0
0.05318522775661709,0.14335466189487764,1.0,1.0000000000000007,0
0.06557861657318094,8.629501673746029,1.0,0.16549999999999995,0
0.06788354212017347,3.7043171398439854,1.0,0.5138000000000003,0
0.09894565608795194,0.08879970328881055,1.0,1.0000000000000007,0
0.093747606829996,0.10718489069294931,1.0,1.0000000000000007,0
0.07172134271230665,0.11829806842678121,1.0,1.0000000000000007,0
0.053389016310991716,0.08081559092232088,1.0,1.0000000000000007,0
0.07124398567851,0.12050666980645523,1.0,1.0000000000000007,0
0.06974880261407203,0.1252728919230041,1.0,1.0000000000000007,0
0.07166798253800599,0.13405852357827983,1.0,1.0000000000000007,0
0.058952586680112266,0.15587307543774934,1.0,1.0000000000000007,0
0.0653568658480934,0.21182931899773588,1.0,1.0000000000000007,0
0.10611181008604134,6.885035307944175,1.0,0.1368999999999999,0
0.054799843555108495,2.8307908469895087,1.0,0.8991000000000003,0
0.10133410473451152,0.15919454546901607,1.0,1.0000000000000007,0
0.061768806351373544,2.6252183050650477,1.0,0.42090000000000016,0
0.05796730773531956,0.23246426023026448,1.0,1.0000000000000007,0
0.06562315102175041,3.6421315629413678,1.0,0.10440000000000006,0
0.06444197821934416,0.2096022220500645,1.0,1.0000000000000007,0
0.05580492094544438,0.21068612329896558,1.0,1.0000000000000007,0
0.06726851871808401,0.0726397188152591,1.0,1.0000000000000007,0
0.06717490576989493,0.07678655416382743,1.0,1.0000000000000007,0
0.09125797195253911,0.09793263687112544,1.0,1.0000000000000007,0
0.07291601284574913,0.062224545256986445,1.0,1.0000000000000007,0
0.053980179536400906,0.18631345648113354,1.0,1.0000000000000007,0
0.05306949056302975,0.09675296768572597,1.0,1.0000000000000007,0
0.06939740317390684,0.16807958843204035,1.0,1.0000000000000007,0
0.06731542494606507,0.2503719445959483,1.0,1.0000000000000007,0
